leadId,businessName,vertical,website,phone,email,subject,message,smsMessage,ctaUrl,messageKind,followupStage,status,emailStatus,smsStatus,lastError,smsLastError,createdAtUtc
"node-13175837173","Bella Nails","med_spa","","+1 858-279-5557","","Bella Nails: 48-hour no-call lead follow-up setup","Hi Bella Nails team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13175837173&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Bella Nails, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13175837173&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13175837173&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-13168507470","Bliss Nails & Spa 2","med_spa","","+1 619-303-0201","","Bliss Nails & Spa 2: 48-hour no-call lead follow-up setup","Hi Bliss Nails & Spa 2 team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13168507470&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Bliss Nails & Spa 2, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13168507470&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13168507470&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9181471385","Clarity Nails & Spa","med_spa","","+1-858-748-2266","","Clarity Nails & Spa: 48-hour no-call lead follow-up setup","Hi Clarity Nails & Spa team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9181471385&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Clarity Nails & Spa, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9181471385&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9181471385&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9178842744","Creative Nails","med_spa","","+1-619-660-1122","","Creative Nails: 48-hour no-call lead follow-up setup","Hi Creative Nails team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9178842744&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Creative Nails, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9178842744&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9178842744&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-3804270458","Downtown Nail & Spa","med_spa","","+1-619-531-0999","","Downtown Nail & Spa: 48-hour no-call lead follow-up setup","Hi Downtown Nail & Spa team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-3804270458&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Downtown Nail & Spa, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-3804270458&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-3804270458&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-12653491377","Fantastic Threading","med_spa","","+1-858-240-7400","","Fantastic Threading: 48-hour no-call lead follow-up setup","Hi Fantastic Threading team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12653491377&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Fantastic Threading, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12653491377&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12653491377&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-8851530504","Fashion Nails & Spa","med_spa","","+1-619-670-5308","","Fashion Nails & Spa: 48-hour no-call lead follow-up setup","Hi Fashion Nails & Spa team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8851530504&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Fashion Nails & Spa, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8851530504&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8851530504&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-6327910655","Gila Rut","med_spa","","+1-619-421-3911","","Gila Rut: 48-hour no-call lead follow-up setup","Hi Gila Rut team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6327910655&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Gila Rut, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6327910655&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6327910655&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-13300712807","Helen's Nails","med_spa","","+1-619-466-4693","","Helen's Nails: 48-hour no-call lead follow-up setup","Hi Helen's Nails team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13300712807&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Helen's Nails, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13300712807&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13300712807&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"way-1364643566","J&V Nails Design","med_spa","","+1-619-461-2178","","J&V Nails Design: 48-hour no-call lead follow-up setup","Hi J&V Nails Design team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-1364643566&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi J&V Nails Design, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-1364643566&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-1364643566&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-13164099021","JJ Beauty Salon","med_spa","","+1 760-877-1811;+1 858-205-8194","","JJ Beauty Salon: 48-hour no-call lead follow-up setup","Hi JJ Beauty Salon team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13164099021&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi JJ Beauty Salon, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13164099021&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13164099021&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-1727187278","Ks Spa","med_spa","","+1 858-223-1212","","Ks Spa: 48-hour no-call lead follow-up setup","Hi Ks Spa team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-1727187278&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Ks Spa, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-1727187278&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-1727187278&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
